"p","U:0","U:1","U:2","UPrime2Mean:0","UPrime2Mean:1","UPrime2Mean:2","UPrime2Mean:3","UPrime2Mean:4","UPrime2Mean:5","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.0001074,0.14763,0.002201,-0.0045181,5.7871e-05,1.9135e-05,2.3519e-05,-1.3202e-05,4.4868e-08,-9.965e-07,1,0.62,2,0.62,1
0.00010724,0.14784,0.0021992,-0.0044862,5.7565e-05,1.9057e-05,2.342e-05,-1.3082e-05,5.0038e-08,-9.7538e-07,1,0.622,2,0.622,1
0.00010708,0.14806,0.0021973,-0.0044544,5.7258e-05,1.8979e-05,2.3322e-05,-1.2962e-05,5.5208e-08,-9.5427e-07,1,0.624,2,0.624,1
0.00010692,0.14827,0.0021954,-0.0044225,5.6951e-05,1.8901e-05,2.3224e-05,-1.2842e-05,6.0378e-08,-9.3315e-07,1,0.626,2,0.626,1
0.00010676,0.14849,0.0021936,-0.0043906,5.6644e-05,1.8824e-05,2.3125e-05,-1.2722e-05,6.5548e-08,-9.1204e-07,1,0.628,2,0.628,1
0.0001066,0.1487,0.0021917,-0.0043588,5.6337e-05,1.8746e-05,2.3027e-05,-1.2602e-05,7.0719e-08,-8.9092e-07,1,0.63,2,0.63,1
0.00010644,0.14891,0.0021899,-0.0043269,5.6031e-05,1.8668e-05,2.2929e-05,-1.2482e-05,7.5889e-08,-8.6981e-07,1,0.632,2,0.632,1
0.00010628,0.14913,0.002188,-0.0042951,5.5724e-05,1.8591e-05,2.283e-05,-1.2362e-05,8.1059e-08,-8.4869e-07,1,0.634,2,0.634,1
0.00010611,0.14934,0.0021862,-0.0042632,5.5417e-05,1.8513e-05,2.2732e-05,-1.2242e-05,8.6229e-08,-8.2758e-07,1,0.636,2,0.636,1
0.00010595,0.14956,0.0021843,-0.0042314,5.511e-05,1.8435e-05,2.2634e-05,-1.2122e-05,9.1399e-08,-8.0646e-07,1,0.638,2,0.638,1
0.00010579,0.14977,0.0021824,-0.0041995,5.4803e-05,1.8357e-05,2.2535e-05,-1.2002e-05,9.6569e-08,-7.8535e-07,1,0.64,2,0.64,1
0.00010563,0.14999,0.0021806,-0.0041677,5.4497e-05,1.828e-05,2.2437e-05,-1.1883e-05,1.0174e-07,-7.6423e-07,1,0.642,2,0.642,1
0.00010542,0.15016,0.0021746,-0.0041312,5.4203e-05,1.82e-05,2.2342e-05,-1.1769e-05,1.0172e-07,-7.4622e-07,1,0.644,2,0.644,1
0.00010507,0.15022,0.0021579,-0.0040827,5.3942e-05,1.8115e-05,2.2255e-05,-1.1672e-05,8.8276e-08,-7.3624e-07,1,0.646,2,0.646,1
0.00010471,0.15028,0.0021411,-0.0040343,5.3681e-05,1.803e-05,2.2169e-05,-1.1575e-05,7.4835e-08,-7.2626e-07,1,0.648,2,0.648,1
0.00010436,0.15034,0.0021244,-0.0039858,5.3421e-05,1.7945e-05,2.2083e-05,-1.1479e-05,6.1394e-08,-7.1627e-07,1,0.65,2,0.65,1
0.00010401,0.1504,0.0021077,-0.0039374,5.316e-05,1.786e-05,2.1996e-05,-1.1382e-05,4.7953e-08,-7.0629e-07,1,0.652,2,0.652,1
0.00010366,0.15047,0.002091,-0.0038889,5.2899e-05,1.7775e-05,2.191e-05,-1.1285e-05,3.4512e-08,-6.963e-07,1,0.654,2,0.654,1
0.00010331,0.15053,0.0020743,-0.0038405,5.2639e-05,1.769e-05,2.1823e-05,-1.1188e-05,2.107e-08,-6.8632e-07,1,0.656,2,0.656,1
0.00010295,0.15059,0.0020575,-0.003792,5.2378e-05,1.7605e-05,2.1737e-05,-1.1091e-05,7.6294e-09,-6.7633e-07,1,0.658,2,0.658,1
0.0001026,0.15065,0.0020408,-0.0037436,5.2117e-05,1.752e-05,2.165e-05,-1.0995e-05,-5.8119e-09,-6.6635e-07,1,0.66,2,0.66,1
0.00010225,0.15071,0.0020241,-0.0036951,5.1856e-05,1.7435e-05,2.1564e-05,-1.0898e-05,-1.9253e-08,-6.5636e-07,1,0.662,2,0.662,1
0.0001019,0.15077,0.0020074,-0.0036466,5.1596e-05,1.735e-05,2.1478e-05,-1.0801e-05,-3.2694e-08,-6.4638e-07,1,0.664,2,0.664,1
0.00010154,0.15083,0.0019907,-0.0035982,5.1335e-05,1.7265e-05,2.1391e-05,-1.0704e-05,-4.6135e-08,-6.3639e-07,1,0.666,2,0.666,1
0.00010119,0.15089,0.0019739,-0.0035497,5.1074e-05,1.718e-05,2.1305e-05,-1.0607e-05,-5.9576e-08,-6.2641e-07,1,0.668,2,0.668,1
0.00010084,0.15096,0.0019572,-0.0035013,5.0814e-05,1.7095e-05,2.1218e-05,-1.0511e-05,-7.3017e-08,-6.1642e-07,1,0.67,2,0.67,1
0.00010049,0.15102,0.0019405,-0.0034528,5.0553e-05,1.7011e-05,2.1132e-05,-1.0414e-05,-8.6458e-08,-6.0644e-07,1,0.672,2,0.672,1
0.00010014,0.15108,0.0019238,-0.0034044,5.0292e-05,1.6926e-05,2.1045e-05,-1.0317e-05,-9.99e-08,-5.9645e-07,1,0.674,2,0.674,1
9.9784e-05,0.15114,0.0019071,-0.0033559,5.0032e-05,1.6841e-05,2.0959e-05,-1.022e-05,-1.1334e-07,-5.8647e-07,1,0.676,2,0.676,1
9.9432e-05,0.1512,0.0018904,-0.0033075,4.9771e-05,1.6756e-05,2.0873e-05,-1.0123e-05,-1.2678e-07,-5.7648e-07,1,0.678,2,0.678,1
9.908e-05,0.15126,0.0018736,-0.003259,4.951e-05,1.6671e-05,2.0786e-05,-1.0027e-05,-1.4022e-07,-5.665e-07,1,0.68,2,0.68,1
9.8728e-05,0.15132,0.0018569,-0.0032106,4.9249e-05,1.6586e-05,2.07e-05,-9.9298e-06,-1.5366e-07,-5.5651e-07,1,0.682,2,0.682,1
9.8376e-05,0.15138,0.0018402,-0.0031621,4.8989e-05,1.6501e-05,2.0613e-05,-9.833e-06,-1.671e-07,-5.4653e-07,1,0.684,2,0.684,1
9.8024e-05,0.15145,0.0018235,-0.0031136,4.8728e-05,1.6416e-05,2.0527e-05,-9.7362e-06,-1.8055e-07,-5.3654e-07,1,0.686,2,0.686,1
9.7671e-05,0.15151,0.0018068,-0.0030652,4.8467e-05,1.6331e-05,2.044e-05,-9.6394e-06,-1.9399e-07,-5.2656e-07,1,0.688,2,0.688,1
9.7319e-05,0.15157,0.00179,-0.0030167,4.8207e-05,1.6246e-05,2.0354e-05,-9.5427e-06,-2.0743e-07,-5.1657e-07,1,0.69,2,0.69,1
9.6967e-05,0.15163,0.0017733,-0.0029683,4.7946e-05,1.6161e-05,2.0268e-05,-9.4459e-06,-2.2087e-07,-5.0659e-07,1,0.692,2,0.692,1
9.6615e-05,0.15169,0.0017566,-0.0029198,4.7685e-05,1.6076e-05,2.0181e-05,-9.3491e-06,-2.3431e-07,-4.9661e-07,1,0.694,2,0.694,1
9.6263e-05,0.15175,0.0017399,-0.0028714,4.7425e-05,1.5991e-05,2.0095e-05,-9.2523e-06,-2.4775e-07,-4.8662e-07,1,0.696,2,0.696,1
9.5911e-05,0.15181,0.0017232,-0.0028229,4.7164e-05,1.5906e-05,2.0008e-05,-9.1555e-06,-2.6119e-07,-4.7664e-07,1,0.698,2,0.698,1
9.5559e-05,0.15187,0.0017065,-0.0027745,4.6903e-05,1.5821e-05,1.9922e-05,-9.0587e-06,-2.7463e-07,-4.6665e-07,1,0.7,2,0.7,1
9.5207e-05,0.15194,0.0016897,-0.002726,4.6642e-05,1.5736e-05,1.9835e-05,-8.9619e-06,-2.8807e-07,-4.5667e-07,1,0.702,2,0.702,1
9.4854e-05,0.152,0.001673,-0.0026776,4.6382e-05,1.5651e-05,1.9749e-05,-8.8651e-06,-3.0152e-07,-4.4668e-07,1,0.704,2,0.704,1
9.4502e-05,0.15206,0.0016563,-0.0026291,4.6121e-05,1.5566e-05,1.9663e-05,-8.7683e-06,-3.1496e-07,-4.367e-07,1,0.706,2,0.706,1
9.415e-05,0.15212,0.0016396,-0.0025807,4.586e-05,1.5481e-05,1.9576e-05,-8.6715e-06,-3.284e-07,-4.2671e-07,1,0.708,2,0.708,1
9.3798e-05,0.15218,0.0016229,-0.0025322,4.56e-05,1.5396e-05,1.949e-05,-8.5747e-06,-3.4184e-07,-4.1673e-07,1,0.71,2,0.71,1
9.3446e-05,0.15224,0.0016061,-0.0024837,4.5339e-05,1.5311e-05,1.9403e-05,-8.4779e-06,-3.5528e-07,-4.0674e-07,1,0.712,2,0.712,1
9.3094e-05,0.1523,0.0015894,-0.0024353,4.5078e-05,1.5226e-05,1.9317e-05,-8.3811e-06,-3.6872e-07,-3.9676e-07,1,0.714,2,0.714,1
9.2742e-05,0.15236,0.0015727,-0.0023868,4.4817e-05,1.5141e-05,1.923e-05,-8.2843e-06,-3.8216e-07,-3.8677e-07,1,0.716,2,0.716,1
9.2389e-05,0.15243,0.001556,-0.0023384,4.4557e-05,1.5057e-05,1.9144e-05,-8.1875e-06,-3.956e-07,-3.7679e-07,1,0.718,2,0.718,1
9.2044e-05,0.15248,0.0015393,-0.0022912,4.4299e-05,1.4973e-05,1.9058e-05,-8.0923e-06,-4.0822e-07,-3.6786e-07,1,0.72,2,0.72,1
9.1774e-05,0.15248,0.0015229,-0.0022591,4.4078e-05,1.4904e-05,1.8977e-05,-8.0163e-06,-4.114e-07,-3.7112e-07,1,0.722,2,0.722,1
9.1505e-05,0.15247,0.0015064,-0.0022269,4.3856e-05,1.4835e-05,1.8896e-05,-7.9403e-06,-4.1459e-07,-3.7437e-07,1,0.724,2,0.724,1
9.1236e-05,0.15247,0.00149,-0.0021948,4.3634e-05,1.4766e-05,1.8815e-05,-7.8643e-06,-4.1777e-07,-3.7763e-07,1,0.726,2,0.726,1
9.0966e-05,0.15246,0.0014735,-0.0021626,4.3413e-05,1.4697e-05,1.8734e-05,-7.7884e-06,-4.2095e-07,-3.8088e-07,1,0.728,2,0.728,1
9.0697e-05,0.15245,0.0014571,-0.0021305,4.3191e-05,1.4628e-05,1.8653e-05,-7.7124e-06,-4.2413e-07,-3.8414e-07,1,0.73,2,0.73,1
9.0427e-05,0.15245,0.0014407,-0.0020983,4.2969e-05,1.4559e-05,1.8572e-05,-7.6364e-06,-4.2731e-07,-3.8739e-07,1,0.732,2,0.732,1
9.0158e-05,0.15244,0.0014242,-0.0020662,4.2748e-05,1.4489e-05,1.8492e-05,-7.5604e-06,-4.3049e-07,-3.9065e-07,1,0.734,2,0.734,1
8.9888e-05,0.15244,0.0014078,-0.0020341,4.2526e-05,1.442e-05,1.8411e-05,-7.4844e-06,-4.3367e-07,-3.939e-07,1,0.736,2,0.736,1
8.9619e-05,0.15243,0.0013913,-0.0020019,4.2305e-05,1.4351e-05,1.833e-05,-7.4084e-06,-4.3685e-07,-3.9716e-07,1,0.738,2,0.738,1
8.9349e-05,0.15243,0.0013749,-0.0019698,4.2083e-05,1.4282e-05,1.8249e-05,-7.3324e-06,-4.4003e-07,-4.0041e-07,1,0.74,2,0.74,1
8.908e-05,0.15242,0.0013585,-0.0019376,4.1861e-05,1.4213e-05,1.8168e-05,-7.2564e-06,-4.4321e-07,-4.0366e-07,1,0.742,2,0.742,1
8.881e-05,0.15242,0.001342,-0.0019055,4.164e-05,1.4144e-05,1.8087e-05,-7.1804e-06,-4.4639e-07,-4.0692e-07,1,0.744,2,0.744,1
8.8541e-05,0.15241,0.0013256,-0.0018733,4.1418e-05,1.4075e-05,1.8006e-05,-7.1044e-06,-4.4957e-07,-4.1017e-07,1,0.746,2,0.746,1
8.8271e-05,0.15241,0.0013092,-0.0018412,4.1197e-05,1.4006e-05,1.7925e-05,-7.0284e-06,-4.5275e-07,-4.1343e-07,1,0.748,2,0.748,1
8.8002e-05,0.1524,0.0012927,-0.001809,4.0975e-05,1.3937e-05,1.7844e-05,-6.9524e-06,-4.5593e-07,-4.1668e-07,1,0.75,2,0.75,1
8.7732e-05,0.1524,0.0012763,-0.0017769,4.0753e-05,1.3868e-05,1.7763e-05,-6.8764e-06,-4.5911e-07,-4.1994e-07,1,0.752,2,0.752,1
8.7463e-05,0.15239,0.0012598,-0.0017447,4.0532e-05,1.3799e-05,1.7682e-05,-6.8004e-06,-4.6229e-07,-4.2319e-07,1,0.754,2,0.754,1
8.7193e-05,0.15238,0.0012434,-0.0017126,4.031e-05,1.373e-05,1.7601e-05,-6.7244e-06,-4.6547e-07,-4.2645e-07,1,0.756,2,0.756,1
8.6924e-05,0.15238,0.001227,-0.0016804,4.0088e-05,1.3661e-05,1.752e-05,-6.6484e-06,-4.6865e-07,-4.297e-07,1,0.758,2,0.758,1
8.6654e-05,0.15237,0.0012105,-0.0016483,3.9867e-05,1.3592e-05,1.7439e-05,-6.5725e-06,-4.7183e-07,-4.3296e-07,1,0.76,2,0.76,1
8.6385e-05,0.15237,0.0011941,-0.0016161,3.9645e-05,1.3523e-05,1.7359e-05,-6.4965e-06,-4.7501e-07,-4.3621e-07,1,0.762,2,0.762,1
8.6115e-05,0.15236,0.0011777,-0.001584,3.9424e-05,1.3454e-05,1.7278e-05,-6.4205e-06,-4.7819e-07,-4.3947e-07,1,0.764,2,0.764,1
8.5846e-05,0.15236,0.0011612,-0.0015518,3.9202e-05,1.3385e-05,1.7197e-05,-6.3445e-06,-4.8137e-07,-4.4272e-07,1,0.766,2,0.766,1
8.5576e-05,0.15235,0.0011448,-0.0015197,3.898e-05,1.3316e-05,1.7116e-05,-6.2685e-06,-4.8456e-07,-4.4598e-07,1,0.768,2,0.768,1
8.5307e-05,0.15235,0.0011283,-0.0014875,3.8759e-05,1.3247e-05,1.7035e-05,-6.1925e-06,-4.8774e-07,-4.4923e-07,1,0.77,2,0.77,1
8.5038e-05,0.15234,0.0011119,-0.0014554,3.8537e-05,1.3178e-05,1.6954e-05,-6.1165e-06,-4.9092e-07,-4.5249e-07,1,0.772,2,0.772,1
8.4768e-05,0.15234,0.0010955,-0.0014233,3.8315e-05,1.3108e-05,1.6873e-05,-6.0405e-06,-4.941e-07,-4.5574e-07,1,0.774,2,0.774,1
8.4499e-05,0.15233,0.001079,-0.0013911,3.8094e-05,1.3039e-05,1.6792e-05,-5.9645e-06,-4.9728e-07,-4.59e-07,1,0.776,2,0.776,1
8.4229e-05,0.15233,0.0010626,-0.001359,3.7872e-05,1.297e-05,1.6711e-05,-5.8885e-06,-5.0046e-07,-4.6225e-07,1,0.778,2,0.778,1
8.396e-05,0.15232,0.0010462,-0.0013268,3.7651e-05,1.2901e-05,1.663e-05,-5.8125e-06,-5.0364e-07,-4.6551e-07,1,0.78,2,0.78,1
8.369e-05,0.15231,0.0010297,-0.0012947,3.7429e-05,1.2832e-05,1.6549e-05,-5.7365e-06,-5.0682e-07,-4.6876e-07,1,0.782,2,0.782,1
8.3421e-05,0.15231,0.0010133,-0.0012625,3.7207e-05,1.2763e-05,1.6468e-05,-5.6605e-06,-5.1e-07,-4.7202e-07,1,0.784,2,0.784,1
8.3151e-05,0.1523,0.00099684,-0.0012304,3.6986e-05,1.2694e-05,1.6387e-05,-5.5845e-06,-5.1318e-07,-4.7527e-07,1,0.786,2,0.786,1
8.2882e-05,0.1523,0.0009804,-0.0011982,3.6764e-05,1.2625e-05,1.6307e-05,-5.5085e-06,-5.1636e-07,-4.7853e-07,1,0.788,2,0.788,1
8.2612e-05,0.15229,0.00096397,-0.0011661,3.6542e-05,1.2556e-05,1.6226e-05,-5.4325e-06,-5.1954e-07,-4.8178e-07,1,0.79,2,0.79,1
8.2343e-05,0.15229,0.00094753,-0.0011339,3.6321e-05,1.2487e-05,1.6145e-05,-5.3565e-06,-5.2272e-07,-4.8504e-07,1,0.792,2,0.792,1
8.2073e-05,0.15228,0.00093109,-0.0011018,3.6099e-05,1.2418e-05,1.6064e-05,-5.2806e-06,-5.259e-07,-4.8829e-07,1,0.794,2,0.794,1
8.1804e-05,0.15228,0.00091465,-0.0010696,3.5878e-05,1.2349e-05,1.5983e-05,-5.2046e-06,-5.2908e-07,-4.9155e-07,1,0.796,2,0.796,1
8.1534e-05,0.15227,0.00089821,-0.0010375,3.5656e-05,1.228e-05,1.5902e-05,-5.1286e-06,-5.3226e-07,-4.948e-07,1,0.798,2,0.798,1
8.1265e-05,0.15227,0.00088178,-0.0010053,3.5434e-05,1.2211e-05,1.5821e-05,-5.0526e-06,-5.3544e-07,-4.9805e-07,1,0.8,2,0.8,1
8.0995e-05,0.15226,0.00086534,-0.00097319,3.5213e-05,1.2142e-05,1.574e-05,-4.9766e-06,-5.3862e-07,-5.0131e-07,1,0.802,2,0.802,1
8.0726e-05,0.15226,0.0008489,-0.00094104,3.4991e-05,1.2073e-05,1.5659e-05,-4.9006e-06,-5.418e-07,-5.0456e-07,1,0.804,2,0.804,1
8.0556e-05,0.15228,0.00087365,-0.00092407,3.4856e-05,1.2037e-05,1.5594e-05,-4.8426e-06,-5.316e-07,-5.1899e-07,1,0.806,2,0.806,1
8.0396e-05,0.15231,0.00090221,-0.00090851,3.473e-05,1.2004e-05,1.5531e-05,-4.7863e-06,-5.2016e-07,-5.3446e-07,1,0.808,2,0.808,1
8.0236e-05,0.15234,0.00093076,-0.00089294,3.4603e-05,1.1971e-05,1.5468e-05,-4.7299e-06,-5.0871e-07,-5.4992e-07,1,0.81,2,0.81,1
8.0075e-05,0.15236,0.00095932,-0.00087738,3.4476e-05,1.1938e-05,1.5405e-05,-4.6736e-06,-4.9727e-07,-5.6538e-07,1,0.812,2,0.812,1
7.9915e-05,0.15239,0.00098788,-0.00086182,3.435e-05,1.1905e-05,1.5341e-05,-4.6173e-06,-4.8583e-07,-5.8084e-07,1,0.814,2,0.814,1
7.9755e-05,0.15242,0.0010164,-0.00084625,3.4223e-05,1.1872e-05,1.5278e-05,-4.5609e-06,-4.7438e-07,-5.9631e-07,1,0.816,2,0.816,1
7.9594e-05,0.15245,0.001045,-0.00083069,3.4096e-05,1.184e-05,1.5215e-05,-4.5046e-06,-4.6294e-07,-6.1177e-07,1,0.818,2,0.818,1
7.9434e-05,0.15248,0.0010735,-0.00081512,3.397e-05,1.1807e-05,1.5152e-05,-4.4483e-06,-4.515e-07,-6.2723e-07,1,0.82,2,0.82,1
7.9274e-05,0.1525,0.0011021,-0.00079956,3.3843e-05,1.1774e-05,1.5088e-05,-4.392e-06,-4.4005e-07,-6.4269e-07,1,0.822,2,0.822,1
7.9113e-05,0.15253,0.0011307,-0.000784,3.3716e-05,1.1741e-05,1.5025e-05,-4.3356e-06,-4.2861e-07,-6.5816e-07,1,0.824,2,0.824,1
7.8953e-05,0.15256,0.0011592,-0.00076843,3.359e-05,1.1708e-05,1.4962e-05,-4.2793e-06,-4.1717e-07,-6.7362e-07,1,0.826,2,0.826,1
7.8793e-05,0.15259,0.0011878,-0.00075287,3.3463e-05,1.1675e-05,1.4899e-05,-4.223e-06,-4.0572e-07,-6.8908e-07,1,0.828,2,0.828,1
7.8632e-05,0.15262,0.0012163,-0.00073731,3.3337e-05,1.1642e-05,1.4835e-05,-4.1666e-06,-3.9428e-07,-7.0454e-07,1,0.83,2,0.83,1
7.8472e-05,0.15264,0.0012449,-0.00072174,3.321e-05,1.161e-05,1.4772e-05,-4.1103e-06,-3.8284e-07,-7.2001e-07,1,0.832,2,0.832,1
7.8312e-05,0.15267,0.0012734,-0.00070618,3.3083e-05,1.1577e-05,1.4709e-05,-4.054e-06,-3.7139e-07,-7.3547e-07,1,0.834,2,0.834,1
7.8151e-05,0.1527,0.001302,-0.00069061,3.2957e-05,1.1544e-05,1.4646e-05,-3.9977e-06,-3.5995e-07,-7.5093e-07,1,0.836,2,0.836,1
7.7991e-05,0.15273,0.0013306,-0.00067505,3.283e-05,1.1511e-05,1.4583e-05,-3.9413e-06,-3.4851e-07,-7.6639e-07,1,0.838,2,0.838,1
7.7831e-05,0.15276,0.0013591,-0.00065949,3.2703e-05,1.1478e-05,1.4519e-05,-3.885e-06,-3.3706e-07,-7.8186e-07,1,0.84,2,0.84,1
7.767e-05,0.15278,0.0013877,-0.00064392,3.2577e-05,1.1445e-05,1.4456e-05,-3.8287e-06,-3.2562e-07,-7.9732e-07,1,0.842,2,0.842,1
7.751e-05,0.15281,0.0014162,-0.00062836,3.245e-05,1.1412e-05,1.4393e-05,-3.7724e-06,-3.1418e-07,-8.1278e-07,1,0.844,2,0.844,1
7.735e-05,0.15284,0.0014448,-0.0006128,3.2323e-05,1.138e-05,1.433e-05,-3.716e-06,-3.0273e-07,-8.2825e-07,1,0.846,2,0.846,1
7.7189e-05,0.15287,0.0014733,-0.00059723,3.2197e-05,1.1347e-05,1.4266e-05,-3.6597e-06,-2.9129e-07,-8.4371e-07,1,0.848,2,0.848,1
7.7029e-05,0.1529,0.0015019,-0.00058167,3.207e-05,1.1314e-05,1.4203e-05,-3.6034e-06,-2.7985e-07,-8.5917e-07,1,0.85,2,0.85,1
7.6869e-05,0.15292,0.0015304,-0.00056611,3.1943e-05,1.1281e-05,1.414e-05,-3.547e-06,-2.684e-07,-8.7463e-07,1,0.852,2,0.852,1
7.6709e-05,0.15295,0.001559,-0.00055054,3.1817e-05,1.1248e-05,1.4077e-05,-3.4907e-06,-2.5696e-07,-8.901e-07,1,0.854,2,0.854,1
7.6548e-05,0.15298,0.0015876,-0.00053498,3.169e-05,1.1215e-05,1.4013e-05,-3.4344e-06,-2.4552e-07,-9.0556e-07,1,0.856,2,0.856,1
7.6388e-05,0.15301,0.0016161,-0.00051941,3.1563e-05,1.1182e-05,1.395e-05,-3.3781e-06,-2.3408e-07,-9.2102e-07,1,0.858,2,0.858,1
7.6228e-05,0.15304,0.0016447,-0.00050385,3.1437e-05,1.115e-05,1.3887e-05,-3.3217e-06,-2.2263e-07,-9.3648e-07,1,0.86,2,0.86,1
7.6067e-05,0.15306,0.0016732,-0.00048829,3.131e-05,1.1117e-05,1.3824e-05,-3.2654e-06,-2.1119e-07,-9.5195e-07,1,0.862,2,0.862,1
7.5907e-05,0.15309,0.0017018,-0.00047272,3.1183e-05,1.1084e-05,1.376e-05,-3.2091e-06,-1.9975e-07,-9.6741e-07,1,0.864,2,0.864,1
7.5747e-05,0.15312,0.0017303,-0.00045716,3.1057e-05,1.1051e-05,1.3697e-05,-3.1527e-06,-1.883e-07,-9.8287e-07,1,0.866,2,0.866,1
7.5586e-05,0.15315,0.0017589,-0.0004416,3.093e-05,1.1018e-05,1.3634e-05,-3.0964e-06,-1.7686e-07,-9.9833e-07,1,0.868,2,0.868,1
7.5426e-05,0.15318,0.0017875,-0.00042603,3.0803e-05,1.0985e-05,1.3571e-05,-3.0401e-06,-1.6542e-07,-1.0138e-06,1,0.87,2,0.87,1
7.5266e-05,0.1532,0.001816,-0.00041047,3.0677e-05,1.0952e-05,1.3507e-05,-2.9838e-06,-1.5397e-07,-1.0293e-06,1,0.872,2,0.872,1
7.5105e-05,0.15323,0.0018446,-0.0003949,3.055e-05,1.092e-05,1.3444e-05,-2.9274e-06,-1.4253e-07,-1.0447e-06,1,0.874,2,0.874,1
7.4945e-05,0.15326,0.0018731,-0.00037934,3.0423e-05,1.0887e-05,1.3381e-05,-2.8711e-06,-1.3109e-07,-1.0602e-06,1,0.876,2,0.876,1
7.4785e-05,0.15329,0.0019017,-0.00036378,3.0297e-05,1.0854e-05,1.3318e-05,-2.8148e-06,-1.1964e-07,-1.0756e-06,1,0.878,2,0.878,1
7.4624e-05,0.15332,0.0019302,-0.00034821,3.017e-05,1.0821e-05,1.3255e-05,-2.7584e-06,-1.082e-07,-1.0911e-06,1,0.88,2,0.88,1
7.4464e-05,0.15334,0.0019588,-0.00033265,3.0044e-05,1.0788e-05,1.3191e-05,-2.7021e-06,-9.6756e-08,-1.1066e-06,1,0.882,2,0.882,1
7.4304e-05,0.15337,0.0019874,-0.00031709,2.9917e-05,1.0755e-05,1.3128e-05,-2.6458e-06,-8.5313e-08,-1.122e-06,1,0.884,2,0.884,1
7.4143e-05,0.1534,0.0020159,-0.00030152,2.979e-05,1.0722e-05,1.3065e-05,-2.5895e-06,-7.387e-08,-1.1375e-06,1,0.886,2,0.886,1
7.3983e-05,0.15343,0.0020445,-0.00028596,2.9664e-05,1.069e-05,1.3002e-05,-2.5331e-06,-6.2427e-08,-1.153e-06,1,0.888,2,0.888,1
7.3823e-05,0.15346,0.002073,-0.0002704,2.9537e-05,1.0657e-05,1.2938e-05,-2.4768e-06,-5.0984e-08,-1.1684e-06,1,0.89,2,0.89,1
7.3662e-05,0.15348,0.0021016,-0.00025483,2.941e-05,1.0624e-05,1.2875e-05,-2.4205e-06,-3.954e-08,-1.1839e-06,1,0.892,2,0.892,1
7.3502e-05,0.15351,0.0021301,-0.00023927,2.9284e-05,1.0591e-05,1.2812e-05,-2.3641e-06,-2.8097e-08,-1.1993e-06,1,0.894,2,0.894,1
7.3342e-05,0.15354,0.0021587,-0.0002237,2.9157e-05,1.0558e-05,1.2749e-05,-2.3078e-06,-1.6654e-08,-1.2148e-06,1,0.896,2,0.896,1
7.3159e-05,0.15358,0.0021824,-0.00022679,2.9054e-05,1.0536e-05,1.2701e-05,-2.2552e-06,-3.6369e-09,-1.2274e-06,1,0.898,2,0.898,1
7.2938e-05,0.15364,0.0021979,-0.00026114,2.8989e-05,1.0533e-05,1.2681e-05,-2.2087e-06,1.2019e-08,-1.2351e-06,1,0.9,2,0.9,1
7.2717e-05,0.15369,0.0022134,-0.0002955,2.8925e-05,1.0529e-05,1.266e-05,-2.1622e-06,2.7676e-08,-1.2428e-06,1,0.902,2,0.902,1
7.2495e-05,0.15375,0.002229,-0.00032986,2.8861e-05,1.0525e-05,1.264e-05,-2.1158e-06,4.3332e-08,-1.2505e-06,1,0.904,2,0.904,1
7.2274e-05,0.15381,0.0022445,-0.00036421,2.8797e-05,1.0522e-05,1.2619e-05,-2.0693e-06,5.8989e-08,-1.2582e-06,1,0.906,2,0.906,1
7.2053e-05,0.15386,0.00226,-0.00039857,2.8732e-05,1.0518e-05,1.2599e-05,-2.0228e-06,7.4645e-08,-1.2658e-06,1,0.908,2,0.908,1
7.1832e-05,0.15392,0.0022756,-0.00043293,2.8668e-05,1.0515e-05,1.2578e-05,-1.9764e-06,9.0302e-08,-1.2735e-06,1,0.91,2,0.91,1
7.1611e-05,0.15398,0.0022911,-0.00046728,2.8604e-05,1.0511e-05,1.2558e-05,-1.9299e-06,1.0596e-07,-1.2812e-06,1,0.912,2,0.912,1
7.139e-05,0.15403,0.0023066,-0.00050164,2.8539e-05,1.0508e-05,1.2537e-05,-1.8834e-06,1.2161e-07,-1.2889e-06,1,0.914,2,0.914,1
7.1169e-05,0.15409,0.0023222,-0.000536,2.8475e-05,1.0504e-05,1.2516e-05,-1.837e-06,1.3727e-07,-1.2966e-06,1,0.916,2,0.916,1
7.0948e-05,0.15415,0.0023377,-0.00057035,2.8411e-05,1.05e-05,1.2496e-05,-1.7905e-06,1.5293e-07,-1.3043e-06,1,0.918,2,0.918,1
7.0727e-05,0.1542,0.0023532,-0.00060471,2.8347e-05,1.0497e-05,1.2475e-05,-1.744e-06,1.6858e-07,-1.312e-06,1,0.92,2,0.92,1
7.0506e-05,0.15426,0.0023688,-0.00063907,2.8282e-05,1.0493e-05,1.2455e-05,-1.6976e-06,1.8424e-07,-1.3197e-06,1,0.922,2,0.922,1
7.0285e-05,0.15432,0.0023843,-0.00067342,2.8218e-05,1.049e-05,1.2434e-05,-1.6511e-06,1.999e-07,-1.3274e-06,1,0.924,2,0.924,1
7.0064e-05,0.15438,0.0023998,-0.00070778,2.8154e-05,1.0486e-05,1.2414e-05,-1.6046e-06,2.1555e-07,-1.3351e-06,1,0.926,2,0.926,1
6.9843e-05,0.15443,0.0024154,-0.00074214,2.809e-05,1.0483e-05,1.2393e-05,-1.5582e-06,2.3121e-07,-1.3428e-06,1,0.928,2,0.928,1
