"p","U:0","U:1","U:2","UPrime2Mean:0","UPrime2Mean:1","UPrime2Mean:2","UPrime2Mean:3","UPrime2Mean:4","UPrime2Mean:5","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
9.183e-05,0.15575,-0.0045839,-0.00012995,8.1709e-05,2.6458e-05,3.0897e-05,-2.6805e-05,8.3814e-07,5.2321e-07,1,0.602,2,0.602,1.5
9.1865e-05,0.15575,-0.004623,-0.00018053,8.1279e-05,2.634e-05,3.0791e-05,-2.6676e-05,8.3139e-07,4.9797e-07,1,0.604,2,0.604,1.5
9.1901e-05,0.15575,-0.004662,-0.0002311,8.0848e-05,2.6222e-05,3.0685e-05,-2.6546e-05,8.2463e-07,4.7273e-07,1,0.606,2,0.606,1.5
9.1936e-05,0.15575,-0.0047011,-0.00028167,8.0418e-05,2.6105e-05,3.0579e-05,-2.6417e-05,8.1788e-07,4.475e-07,1,0.608,2,0.608,1.5
9.1878e-05,0.15575,-0.0047528,-0.0003331,8.0015e-05,2.5972e-05,3.0469e-05,-2.627e-05,8.13e-07,4.3772e-07,1,0.61,2,0.61,1.5
9.1752e-05,0.15575,-0.0048135,-0.00038513,7.9631e-05,2.5828e-05,3.0356e-05,-2.6112e-05,8.0947e-07,4.3904e-07,1,0.612,2,0.612,1.5
9.1626e-05,0.15576,-0.0048741,-0.00043716,7.9248e-05,2.5684e-05,3.0243e-05,-2.5954e-05,8.0594e-07,4.4036e-07,1,0.614,2,0.614,1.5
9.15e-05,0.15576,-0.0049348,-0.0004892,7.8865e-05,2.554e-05,3.013e-05,-2.5796e-05,8.0241e-07,4.4169e-07,1,0.616,2,0.616,1.5
9.1374e-05,0.15576,-0.0049955,-0.00054123,7.8482e-05,2.5396e-05,3.0016e-05,-2.5637e-05,7.9889e-07,4.4301e-07,1,0.618,2,0.618,1.5
9.1248e-05,0.15577,-0.0050561,-0.00059326,7.8098e-05,2.5252e-05,2.9903e-05,-2.5479e-05,7.9536e-07,4.4433e-07,1,0.62,2,0.62,1.5
9.1123e-05,0.15577,-0.0051168,-0.00064529,7.7715e-05,2.5108e-05,2.979e-05,-2.5321e-05,7.9183e-07,4.4565e-07,1,0.622,2,0.622,1.5
9.0997e-05,0.15577,-0.0051775,-0.00069733,7.7332e-05,2.4965e-05,2.9677e-05,-2.5162e-05,7.883e-07,4.4697e-07,1,0.624,2,0.624,1.5
9.0871e-05,0.15578,-0.0052381,-0.00074936,7.6949e-05,2.4821e-05,2.9563e-05,-2.5004e-05,7.8477e-07,4.483e-07,1,0.626,2,0.626,1.5
9.0745e-05,0.15578,-0.0052988,-0.0008014,7.6565e-05,2.4677e-05,2.945e-05,-2.4846e-05,7.8124e-07,4.4962e-07,1,0.628,2,0.628,1.5
9.0619e-05,0.15578,-0.0053595,-0.00085343,7.6182e-05,2.4533e-05,2.9337e-05,-2.4687e-05,7.7771e-07,4.5094e-07,1,0.63,2,0.63,1.5
9.0494e-05,0.15579,-0.0054201,-0.00090546,7.5799e-05,2.4389e-05,2.9224e-05,-2.4529e-05,7.7418e-07,4.5226e-07,1,0.632,2,0.632,1.5
9.0368e-05,0.15579,-0.0054808,-0.00095749,7.5415e-05,2.4245e-05,2.911e-05,-2.4371e-05,7.7066e-07,4.5358e-07,1,0.634,2,0.634,1.5
9.0242e-05,0.15579,-0.0055415,-0.0010095,7.5032e-05,2.4101e-05,2.8997e-05,-2.4213e-05,7.6713e-07,4.549e-07,1,0.636,2,0.636,1.5
9.0116e-05,0.1558,-0.0056022,-0.0010616,7.4649e-05,2.3957e-05,2.8884e-05,-2.4054e-05,7.636e-07,4.5623e-07,1,0.638,2,0.638,1.5
8.999e-05,0.1558,-0.0056628,-0.0011136,7.4266e-05,2.3813e-05,2.8771e-05,-2.3896e-05,7.6007e-07,4.5755e-07,1,0.64,2,0.64,1.5
8.9865e-05,0.1558,-0.0057235,-0.0011656,7.3882e-05,2.367e-05,2.8658e-05,-2.3738e-05,7.5654e-07,4.5887e-07,1,0.642,2,0.642,1.5
8.9749e-05,0.15581,-0.0057659,-0.0011995,7.3496e-05,2.3535e-05,2.8534e-05,-2.3589e-05,7.4388e-07,4.5912e-07,1,0.644,2,0.644,1.5
8.9662e-05,0.15582,-0.0057609,-0.0011865,7.3102e-05,2.3424e-05,2.8386e-05,-2.3465e-05,7.0762e-07,4.5659e-07,1,0.646,2,0.646,1.5
8.9575e-05,0.15584,-0.005756,-0.0011734,7.2708e-05,2.3314e-05,2.8237e-05,-2.3341e-05,6.7136e-07,4.5407e-07,1,0.648,2,0.648,1.5
8.9487e-05,0.15585,-0.005751,-0.0011604,7.2315e-05,2.3203e-05,2.8088e-05,-2.3217e-05,6.351e-07,4.5154e-07,1,0.65,2,0.65,1.5
8.94e-05,0.15586,-0.0057461,-0.0011473,7.1921e-05,2.3093e-05,2.7939e-05,-2.3093e-05,5.9883e-07,4.4902e-07,1,0.652,2,0.652,1.5
8.9313e-05,0.15587,-0.0057412,-0.0011343,7.1527e-05,2.2982e-05,2.779e-05,-2.2969e-05,5.6257e-07,4.4649e-07,1,0.654,2,0.654,1.5
8.9225e-05,0.15589,-0.0057362,-0.0011212,7.1133e-05,2.2871e-05,2.7641e-05,-2.2844e-05,5.2631e-07,4.4397e-07,1,0.656,2,0.656,1.5
8.9138e-05,0.1559,-0.0057313,-0.0011082,7.0739e-05,2.2761e-05,2.7493e-05,-2.272e-05,4.9005e-07,4.4144e-07,1,0.658,2,0.658,1.5
8.9051e-05,0.15591,-0.0057264,-0.0010951,7.0346e-05,2.265e-05,2.7344e-05,-2.2596e-05,4.5379e-07,4.3892e-07,1,0.66,2,0.66,1.5
8.8963e-05,0.15592,-0.0057214,-0.0010821,6.9952e-05,2.254e-05,2.7195e-05,-2.2472e-05,4.1753e-07,4.3639e-07,1,0.662,2,0.662,1.5
8.8876e-05,0.15594,-0.0057165,-0.0010691,6.9558e-05,2.2429e-05,2.7046e-05,-2.2348e-05,3.8127e-07,4.3386e-07,1,0.664,2,0.664,1.5
8.8788e-05,0.15595,-0.0057115,-0.001056,6.9164e-05,2.2318e-05,2.6897e-05,-2.2224e-05,3.45e-07,4.3134e-07,1,0.666,2,0.666,1.5
8.8701e-05,0.15596,-0.0057066,-0.001043,6.877e-05,2.2208e-05,2.6748e-05,-2.21e-05,3.0874e-07,4.2881e-07,1,0.668,2,0.668,1.5
8.8614e-05,0.15597,-0.0057017,-0.0010299,6.8376e-05,2.2097e-05,2.6599e-05,-2.1976e-05,2.7248e-07,4.2629e-07,1,0.67,2,0.67,1.5
8.8526e-05,0.15599,-0.0056967,-0.0010169,6.7983e-05,2.1987e-05,2.6451e-05,-2.1852e-05,2.3622e-07,4.2376e-07,1,0.672,2,0.672,1.5
8.8439e-05,0.156,-0.0056918,-0.0010038,6.7589e-05,2.1876e-05,2.6302e-05,-2.1728e-05,1.9996e-07,4.2124e-07,1,0.674,2,0.674,1.5
8.8352e-05,0.15601,-0.0056868,-0.00099079,6.7195e-05,2.1765e-05,2.6153e-05,-2.1604e-05,1.637e-07,4.1871e-07,1,0.676,2,0.676,1.5
8.8264e-05,0.15602,-0.0056819,-0.00097774,6.6801e-05,2.1655e-05,2.6004e-05,-2.148e-05,1.2743e-07,4.1619e-07,1,0.678,2,0.678,1.5
8.8177e-05,0.15604,-0.005677,-0.0009647,6.6407e-05,2.1544e-05,2.5855e-05,-2.1355e-05,9.1173e-08,4.1366e-07,1,0.68,2,0.68,1.5
8.803e-05,0.15605,-0.0056781,-0.00095392,6.6014e-05,2.1432e-05,2.5709e-05,-2.1225e-05,5.6186e-08,4.1127e-07,1,0.682,2,0.682,1.5
8.761e-05,0.15605,-0.0057067,-0.00095352,6.5622e-05,2.1311e-05,2.5576e-05,-2.1065e-05,2.7025e-08,4.0947e-07,1,0.684,2,0.684,1.5
8.7189e-05,0.15605,-0.0057354,-0.00095313,6.5231e-05,2.119e-05,2.5443e-05,-2.0905e-05,-2.1356e-09,4.0768e-07,1,0.686,2,0.686,1.5
8.6769e-05,0.15605,-0.005764,-0.00095273,6.4839e-05,2.1069e-05,2.531e-05,-2.0744e-05,-3.1297e-08,4.0589e-07,1,0.688,2,0.688,1.5
8.6349e-05,0.15604,-0.0057926,-0.00095233,6.4448e-05,2.0948e-05,2.5177e-05,-2.0584e-05,-6.0457e-08,4.041e-07,1,0.69,2,0.69,1.5
8.5929e-05,0.15604,-0.0058213,-0.00095193,6.4056e-05,2.0826e-05,2.5044e-05,-2.0424e-05,-8.9618e-08,4.0231e-07,1,0.692,2,0.692,1.5
8.5508e-05,0.15604,-0.0058499,-0.00095154,6.3665e-05,2.0705e-05,2.4911e-05,-2.0264e-05,-1.1878e-07,4.0051e-07,1,0.694,2,0.694,1.5
8.5088e-05,0.15604,-0.0058786,-0.00095114,6.3273e-05,2.0584e-05,2.4778e-05,-2.0104e-05,-1.4794e-07,3.9872e-07,1,0.696,2,0.696,1.5
8.4668e-05,0.15604,-0.0059072,-0.00095074,6.2882e-05,2.0463e-05,2.4645e-05,-1.9944e-05,-1.771e-07,3.9693e-07,1,0.698,2,0.698,1.5
8.4248e-05,0.15604,-0.0059359,-0.00095035,6.249e-05,2.0342e-05,2.4512e-05,-1.9784e-05,-2.0626e-07,3.9514e-07,1,0.7,2,0.7,1.5
8.3827e-05,0.15604,-0.0059645,-0.00094995,6.2099e-05,2.0221e-05,2.4379e-05,-1.9623e-05,-2.3542e-07,3.9334e-07,1,0.702,2,0.702,1.5
8.3407e-05,0.15604,-0.0059932,-0.00094955,6.1707e-05,2.01e-05,2.4246e-05,-1.9463e-05,-2.6458e-07,3.9155e-07,1,0.704,2,0.704,1.5
8.2987e-05,0.15604,-0.0060218,-0.00094915,6.1316e-05,1.9979e-05,2.4113e-05,-1.9303e-05,-2.9374e-07,3.8976e-07,1,0.706,2,0.706,1.5
8.2567e-05,0.15604,-0.0060505,-0.00094876,6.0924e-05,1.9858e-05,2.398e-05,-1.9143e-05,-3.229e-07,3.8797e-07,1,0.708,2,0.708,1.5
8.2147e-05,0.15604,-0.0060791,-0.00094836,6.0533e-05,1.9737e-05,2.3847e-05,-1.8983e-05,-3.5206e-07,3.8617e-07,1,0.71,2,0.71,1.5
8.1726e-05,0.15604,-0.0061078,-0.00094796,6.0141e-05,1.9616e-05,2.3714e-05,-1.8823e-05,-3.8123e-07,3.8438e-07,1,0.712,2,0.712,1.5
8.1306e-05,0.15604,-0.0061364,-0.00094756,5.975e-05,1.9495e-05,2.3581e-05,-1.8663e-05,-4.1039e-07,3.8259e-07,1,0.714,2,0.714,1.5
8.0886e-05,0.15604,-0.0061651,-0.00094717,5.9358e-05,1.9374e-05,2.3448e-05,-1.8502e-05,-4.3955e-07,3.808e-07,1,0.716,2,0.716,1.5
8.0466e-05,0.15604,-0.0061937,-0.00094677,5.8967e-05,1.9253e-05,2.3315e-05,-1.8342e-05,-4.6871e-07,3.7901e-07,1,0.718,2,0.718,1.5
8.0071e-05,0.15604,-0.0062176,-0.00094483,5.8578e-05,1.9136e-05,2.3183e-05,-1.8182e-05,-4.9788e-07,3.8012e-07,1,0.72,2,0.72,1.5
7.9972e-05,0.15604,-0.0061862,-0.00092513,5.8223e-05,1.9071e-05,2.306e-05,-1.8027e-05,-5.2713e-07,4.147e-07,1,0.722,2,0.722,1.5
7.9873e-05,0.15604,-0.0061549,-0.00090543,5.7868e-05,1.9005e-05,2.2937e-05,-1.7871e-05,-5.5638e-07,4.4928e-07,1,0.724,2,0.724,1.5
7.9773e-05,0.15603,-0.0061235,-0.00088573,5.7512e-05,1.8939e-05,2.2815e-05,-1.7716e-05,-5.8563e-07,4.8386e-07,1,0.726,2,0.726,1.5
7.9674e-05,0.15603,-0.0060921,-0.00086604,5.7157e-05,1.8873e-05,2.2692e-05,-1.756e-05,-6.1488e-07,5.1843e-07,1,0.728,2,0.728,1.5
7.9575e-05,0.15603,-0.0060608,-0.00084634,5.6802e-05,1.8808e-05,2.2569e-05,-1.7404e-05,-6.4413e-07,5.5301e-07,1,0.73,2,0.73,1.5
7.9476e-05,0.15603,-0.0060294,-0.00082664,5.6446e-05,1.8742e-05,2.2446e-05,-1.7249e-05,-6.7338e-07,5.8759e-07,1,0.732,2,0.732,1.5
7.9377e-05,0.15602,-0.005998,-0.00080694,5.6091e-05,1.8676e-05,2.2324e-05,-1.7093e-05,-7.0263e-07,6.2217e-07,1,0.734,2,0.734,1.5
7.9277e-05,0.15602,-0.0059667,-0.00078724,5.5735e-05,1.8611e-05,2.2201e-05,-1.6938e-05,-7.3188e-07,6.5675e-07,1,0.736,2,0.736,1.5
7.9178e-05,0.15602,-0.0059353,-0.00076755,5.538e-05,1.8545e-05,2.2078e-05,-1.6782e-05,-7.6113e-07,6.9132e-07,1,0.738,2,0.738,1.5
7.9079e-05,0.15601,-0.005904,-0.00074785,5.5025e-05,1.8479e-05,2.1956e-05,-1.6626e-05,-7.9038e-07,7.259e-07,1,0.74,2,0.74,1.5
7.898e-05,0.15601,-0.0058726,-0.00072815,5.4669e-05,1.8414e-05,2.1833e-05,-1.6471e-05,-8.1963e-07,7.6048e-07,1,0.742,2,0.742,1.5
7.8881e-05,0.15601,-0.0058412,-0.00070845,5.4314e-05,1.8348e-05,2.171e-05,-1.6315e-05,-8.4888e-07,7.9506e-07,1,0.744,2,0.744,1.5
7.8781e-05,0.15601,-0.0058099,-0.00068875,5.3959e-05,1.8282e-05,2.1587e-05,-1.616e-05,-8.7813e-07,8.2964e-07,1,0.746,2,0.746,1.5
7.8682e-05,0.156,-0.0057785,-0.00066906,5.3603e-05,1.8216e-05,2.1465e-05,-1.6004e-05,-9.0738e-07,8.6422e-07,1,0.748,2,0.748,1.5
7.8583e-05,0.156,-0.0057472,-0.00064936,5.3248e-05,1.8151e-05,2.1342e-05,-1.5848e-05,-9.3663e-07,8.9879e-07,1,0.75,2,0.75,1.5
7.8484e-05,0.156,-0.0057158,-0.00062966,5.2893e-05,1.8085e-05,2.1219e-05,-1.5693e-05,-9.6588e-07,9.3337e-07,1,0.752,2,0.752,1.5
7.8385e-05,0.156,-0.0056844,-0.00060996,5.2537e-05,1.8019e-05,2.1097e-05,-1.5537e-05,-9.9513e-07,9.6795e-07,1,0.754,2,0.754,1.5
7.8285e-05,0.15599,-0.0056531,-0.00059026,5.2182e-05,1.7954e-05,2.0974e-05,-1.5382e-05,-1.0244e-06,1.0025e-06,1,0.756,2,0.756,1.5
7.8186e-05,0.15599,-0.0056217,-0.00057057,5.1827e-05,1.7888e-05,2.0851e-05,-1.5226e-05,-1.0536e-06,1.0371e-06,1,0.758,2,0.758,1.5
7.8087e-05,0.15599,-0.0055903,-0.00055087,5.1471e-05,1.7822e-05,2.0728e-05,-1.507e-05,-1.0829e-06,1.0717e-06,1,0.76,2,0.76,1.5
7.7988e-05,0.15598,-0.005559,-0.00053117,5.1116e-05,1.7757e-05,2.0606e-05,-1.4915e-05,-1.1121e-06,1.1063e-06,1,0.762,2,0.762,1.5
7.7759e-05,0.15597,-0.0055401,-0.00051277,5.0771e-05,1.7696e-05,2.0498e-05,-1.4769e-05,-1.1346e-06,1.1486e-06,1,0.764,2,0.764,1.5
7.7529e-05,0.15596,-0.0055212,-0.00049436,5.0427e-05,1.7636e-05,2.0391e-05,-1.4624e-05,-1.1571e-06,1.191e-06,1,0.766,2,0.766,1.5
7.7299e-05,0.15595,-0.0055023,-0.00047596,5.0082e-05,1.7575e-05,2.0283e-05,-1.4479e-05,-1.1795e-06,1.2334e-06,1,0.768,2,0.768,1.5
7.707e-05,0.15594,-0.0054834,-0.00045756,4.9738e-05,1.7515e-05,2.0176e-05,-1.4333e-05,-1.202e-06,1.2757e-06,1,0.77,2,0.77,1.5
7.684e-05,0.15593,-0.0054645,-0.00043916,4.9393e-05,1.7455e-05,2.0068e-05,-1.4188e-05,-1.2245e-06,1.3181e-06,1,0.772,2,0.772,1.5
7.6611e-05,0.15592,-0.0054456,-0.00042075,4.9049e-05,1.7394e-05,1.9961e-05,-1.4043e-05,-1.2469e-06,1.3605e-06,1,0.774,2,0.774,1.5
7.6381e-05,0.15591,-0.0054267,-0.00040235,4.8704e-05,1.7334e-05,1.9853e-05,-1.3897e-05,-1.2694e-06,1.4028e-06,1,0.776,2,0.776,1.5
7.6151e-05,0.1559,-0.0054078,-0.00038395,4.836e-05,1.7274e-05,1.9746e-05,-1.3752e-05,-1.2918e-06,1.4452e-06,1,0.778,2,0.778,1.5
7.5922e-05,0.15589,-0.0053889,-0.00036555,4.8015e-05,1.7213e-05,1.9639e-05,-1.3606e-05,-1.3143e-06,1.4876e-06,1,0.78,2,0.78,1.5
7.5692e-05,0.15588,-0.00537,-0.00034714,4.7671e-05,1.7153e-05,1.9531e-05,-1.3461e-05,-1.3368e-06,1.53e-06,1,0.782,2,0.782,1.5
7.5463e-05,0.15587,-0.0053511,-0.00032874,4.7326e-05,1.7093e-05,1.9424e-05,-1.3316e-05,-1.3592e-06,1.5723e-06,1,0.784,2,0.784,1.5
7.5233e-05,0.15586,-0.0053322,-0.00031034,4.6982e-05,1.7032e-05,1.9316e-05,-1.317e-05,-1.3817e-06,1.6147e-06,1,0.786,2,0.786,1.5
7.5003e-05,0.15585,-0.0053134,-0.00029194,4.6637e-05,1.6972e-05,1.9209e-05,-1.3025e-05,-1.4041e-06,1.6571e-06,1,0.788,2,0.788,1.5
7.4774e-05,0.15584,-0.0052945,-0.00027353,4.6293e-05,1.6912e-05,1.9101e-05,-1.288e-05,-1.4266e-06,1.6994e-06,1,0.79,2,0.79,1.5
7.4544e-05,0.15583,-0.0052756,-0.00025513,4.5948e-05,1.6851e-05,1.8994e-05,-1.2734e-05,-1.4491e-06,1.7418e-06,1,0.792,2,0.792,1.5
7.4315e-05,0.15581,-0.0052567,-0.00023673,4.5604e-05,1.6791e-05,1.8886e-05,-1.2589e-05,-1.4715e-06,1.7842e-06,1,0.794,2,0.794,1.5
7.4085e-05,0.1558,-0.0052378,-0.00021833,4.5259e-05,1.6731e-05,1.8779e-05,-1.2444e-05,-1.494e-06,1.8266e-06,1,0.796,2,0.796,1.5
7.3855e-05,0.15579,-0.0052189,-0.00019993,4.4915e-05,1.667e-05,1.8671e-05,-1.2298e-05,-1.5165e-06,1.8689e-06,1,0.798,2,0.798,1.5
7.3626e-05,0.15578,-0.0052,-0.00018152,4.457e-05,1.661e-05,1.8564e-05,-1.2153e-05,-1.5389e-06,1.9113e-06,1,0.8,2,0.8,1.5
7.3396e-05,0.15577,-0.0051811,-0.00016312,4.4226e-05,1.655e-05,1.8456e-05,-1.2008e-05,-1.5614e-06,1.9537e-06,1,0.802,2,0.802,1.5
7.3167e-05,0.15576,-0.0051622,-0.00014472,4.3881e-05,1.6489e-05,1.8349e-05,-1.1862e-05,-1.5838e-06,1.996e-06,1,0.804,2,0.804,1.5
7.2935e-05,0.15576,-0.0051131,-0.00015082,4.3587e-05,1.6453e-05,1.8263e-05,-1.1712e-05,-1.5757e-06,1.9948e-06,1,0.806,2,0.806,1.5
7.2703e-05,0.15576,-0.0050612,-0.0001592,4.3297e-05,1.6419e-05,1.8178e-05,-1.1561e-05,-1.5648e-06,1.9895e-06,1,0.808,2,0.808,1.5
7.2471e-05,0.15576,-0.0050093,-0.00016757,4.3008e-05,1.6385e-05,1.8094e-05,-1.141e-05,-1.5538e-06,1.9843e-06,1,0.81,2,0.81,1.5
7.2239e-05,0.15576,-0.0049574,-0.00017594,4.2719e-05,1.6351e-05,1.8009e-05,-1.1259e-05,-1.5429e-06,1.979e-06,1,0.812,2,0.812,1.5
7.2007e-05,0.15576,-0.0049054,-0.00018432,4.2429e-05,1.6317e-05,1.7925e-05,-1.1109e-05,-1.5319e-06,1.9737e-06,1,0.814,2,0.814,1.5
7.1775e-05,0.15575,-0.0048535,-0.00019269,4.214e-05,1.6283e-05,1.784e-05,-1.0958e-05,-1.521e-06,1.9684e-06,1,0.816,2,0.816,1.5
7.1543e-05,0.15575,-0.0048016,-0.00020106,4.185e-05,1.6249e-05,1.7756e-05,-1.0807e-05,-1.51e-06,1.9632e-06,1,0.818,2,0.818,1.5
7.1311e-05,0.15575,-0.0047497,-0.00020943,4.1561e-05,1.6214e-05,1.7671e-05,-1.0656e-05,-1.4991e-06,1.9579e-06,1,0.82,2,0.82,1.5
7.1079e-05,0.15575,-0.0046978,-0.00021781,4.1271e-05,1.618e-05,1.7587e-05,-1.0505e-05,-1.4881e-06,1.9526e-06,1,0.822,2,0.822,1.5
7.0847e-05,0.15575,-0.0046459,-0.00022618,4.0982e-05,1.6146e-05,1.7502e-05,-1.0355e-05,-1.4772e-06,1.9473e-06,1,0.824,2,0.824,1.5
7.0615e-05,0.15575,-0.004594,-0.00023455,4.0692e-05,1.6112e-05,1.7418e-05,-1.0204e-05,-1.4662e-06,1.9421e-06,1,0.826,2,0.826,1.5
7.0383e-05,0.15575,-0.0045421,-0.00024292,4.0403e-05,1.6078e-05,1.7333e-05,-1.0053e-05,-1.4553e-06,1.9368e-06,1,0.828,2,0.828,1.5
7.0151e-05,0.15575,-0.0044902,-0.0002513,4.0113e-05,1.6044e-05,1.7249e-05,-9.9022e-06,-1.4443e-06,1.9315e-06,1,0.83,2,0.83,1.5
6.9919e-05,0.15575,-0.0044382,-0.00025967,3.9824e-05,1.601e-05,1.7164e-05,-9.7514e-06,-1.4334e-06,1.9262e-06,1,0.832,2,0.832,1.5
6.9687e-05,0.15574,-0.0043863,-0.00026804,3.9534e-05,1.5976e-05,1.708e-05,-9.6006e-06,-1.4224e-06,1.921e-06,1,0.834,2,0.834,1.5
6.9455e-05,0.15574,-0.0043344,-0.00027641,3.9245e-05,1.5942e-05,1.6995e-05,-9.4498e-06,-1.4115e-06,1.9157e-06,1,0.836,2,0.836,1.5
6.9223e-05,0.15574,-0.0042825,-0.00028479,3.8955e-05,1.5908e-05,1.6911e-05,-9.299e-06,-1.4006e-06,1.9104e-06,1,0.838,2,0.838,1.5
6.8991e-05,0.15574,-0.0042306,-0.00029316,3.8666e-05,1.5874e-05,1.6826e-05,-9.1482e-06,-1.3896e-06,1.9051e-06,1,0.84,2,0.84,1.5
6.8759e-05,0.15574,-0.0041787,-0.00030153,3.8376e-05,1.584e-05,1.6742e-05,-8.9974e-06,-1.3787e-06,1.8999e-06,1,0.842,2,0.842,1.5
6.8527e-05,0.15574,-0.0041268,-0.0003099,3.8087e-05,1.5805e-05,1.6657e-05,-8.8466e-06,-1.3677e-06,1.8946e-06,1,0.844,2,0.844,1.5
6.8295e-05,0.15574,-0.0040749,-0.00031828,3.7797e-05,1.5771e-05,1.6573e-05,-8.6958e-06,-1.3568e-06,1.8893e-06,1,0.846,2,0.846,1.5
6.8063e-05,0.15574,-0.0040229,-0.00032665,3.7508e-05,1.5737e-05,1.6488e-05,-8.545e-06,-1.3458e-06,1.8841e-06,1,0.848,2,0.848,1.5
6.7831e-05,0.15574,-0.003971,-0.00033502,3.7218e-05,1.5703e-05,1.6404e-05,-8.3942e-06,-1.3349e-06,1.8788e-06,1,0.85,2,0.85,1.5
6.7545e-05,0.15572,-0.0039167,-0.00034319,3.6949e-05,1.5675e-05,1.6328e-05,-8.2637e-06,-1.3205e-06,1.8668e-06,1,0.852,2,0.852,1.5
6.723e-05,0.1557,-0.003861,-0.00035125,3.6692e-05,1.5651e-05,1.6256e-05,-8.1445e-06,-1.3044e-06,1.8511e-06,1,0.854,2,0.854,1.5
6.6915e-05,0.15568,-0.0038053,-0.00035931,3.6434e-05,1.5627e-05,1.6184e-05,-8.0253e-06,-1.2882e-06,1.8355e-06,1,0.856,2,0.856,1.5
6.6601e-05,0.15565,-0.0037495,-0.00036737,3.6176e-05,1.5603e-05,1.6113e-05,-7.906e-06,-1.272e-06,1.8198e-06,1,0.858,2,0.858,1.5
6.6286e-05,0.15563,-0.0036938,-0.00037543,3.5918e-05,1.5578e-05,1.6041e-05,-7.7868e-06,-1.2558e-06,1.8041e-06,1,0.86,2,0.86,1.5
6.5971e-05,0.15561,-0.0036381,-0.00038349,3.5661e-05,1.5554e-05,1.5969e-05,-7.6676e-06,-1.2396e-06,1.7884e-06,1,0.862,2,0.862,1.5
6.5656e-05,0.15559,-0.0035824,-0.00039154,3.5403e-05,1.553e-05,1.5898e-05,-7.5483e-06,-1.2234e-06,1.7728e-06,1,0.864,2,0.864,1.5
6.5341e-05,0.15556,-0.0035267,-0.0003996,3.5145e-05,1.5506e-05,1.5826e-05,-7.4291e-06,-1.2072e-06,1.7571e-06,1,0.866,2,0.866,1.5
6.5026e-05,0.15554,-0.003471,-0.00040766,3.4887e-05,1.5481e-05,1.5754e-05,-7.3098e-06,-1.191e-06,1.7414e-06,1,0.868,2,0.868,1.5
6.4711e-05,0.15552,-0.0034153,-0.00041572,3.463e-05,1.5457e-05,1.5683e-05,-7.1906e-06,-1.1749e-06,1.7257e-06,1,0.87,2,0.87,1.5
6.4396e-05,0.1555,-0.0033596,-0.00042378,3.4372e-05,1.5433e-05,1.5611e-05,-7.0714e-06,-1.1587e-06,1.71e-06,1,0.872,2,0.872,1.5
6.4082e-05,0.15547,-0.0033039,-0.00043184,3.4114e-05,1.5409e-05,1.5539e-05,-6.9521e-06,-1.1425e-06,1.6944e-06,1,0.874,2,0.874,1.5
6.3767e-05,0.15545,-0.0032482,-0.0004399,3.3856e-05,1.5384e-05,1.5468e-05,-6.8329e-06,-1.1263e-06,1.6787e-06,1,0.876,2,0.876,1.5
6.3452e-05,0.15543,-0.0031925,-0.00044796,3.3599e-05,1.536e-05,1.5396e-05,-6.7137e-06,-1.1101e-06,1.663e-06,1,0.878,2,0.878,1.5
6.3137e-05,0.15541,-0.0031367,-0.00045601,3.3341e-05,1.5336e-05,1.5324e-05,-6.5944e-06,-1.0939e-06,1.6473e-06,1,0.88,2,0.88,1.5
6.2822e-05,0.15538,-0.003081,-0.00046407,3.3083e-05,1.5312e-05,1.5253e-05,-6.4752e-06,-1.0777e-06,1.6317e-06,1,0.882,2,0.882,1.5
6.2507e-05,0.15536,-0.0030253,-0.00047213,3.2825e-05,1.5287e-05,1.5181e-05,-6.356e-06,-1.0616e-06,1.616e-06,1,0.884,2,0.884,1.5
6.2192e-05,0.15534,-0.0029696,-0.00048019,3.2568e-05,1.5263e-05,1.5109e-05,-6.2367e-06,-1.0454e-06,1.6003e-06,1,0.886,2,0.886,1.5
6.1877e-05,0.15532,-0.0029139,-0.00048825,3.231e-05,1.5239e-05,1.5038e-05,-6.1175e-06,-1.0292e-06,1.5846e-06,1,0.888,2,0.888,1.5
6.1563e-05,0.15529,-0.0028582,-0.00049631,3.2052e-05,1.5215e-05,1.4966e-05,-5.9982e-06,-1.013e-06,1.569e-06,1,0.89,2,0.89,1.5
6.1248e-05,0.15527,-0.0028025,-0.00050437,3.1794e-05,1.519e-05,1.4894e-05,-5.879e-06,-9.968e-07,1.5533e-06,1,0.892,2,0.892,1.5
6.0933e-05,0.15525,-0.0027468,-0.00051243,3.1536e-05,1.5166e-05,1.4823e-05,-5.7598e-06,-9.8062e-07,1.5376e-06,1,0.894,2,0.894,1.5
6.0618e-05,0.15523,-0.0026911,-0.00052049,3.1279e-05,1.5142e-05,1.4751e-05,-5.6405e-06,-9.6443e-07,1.5219e-06,1,0.896,2,0.896,1.5
6.0313e-05,0.1552,-0.0026513,-0.0005243,3.1065e-05,1.5116e-05,1.469e-05,-5.5251e-06,-9.5196e-07,1.5049e-06,1,0.898,2,0.898,1.5
6.0024e-05,0.15516,-0.0026381,-0.000521,3.0927e-05,1.5089e-05,1.4647e-05,-5.4162e-06,-9.4573e-07,1.4856e-06,1,0.9,2,0.9,1.5
5.9736e-05,0.15512,-0.002625,-0.0005177,3.0788e-05,1.5062e-05,1.4603e-05,-5.3073e-06,-9.3951e-07,1.4662e-06,1,0.902,2,0.902,1.5
