"p","U:0","U:1","U:2","UPrime2Mean:0","UPrime2Mean:1","UPrime2Mean:2","UPrime2Mean:3","UPrime2Mean:4","UPrime2Mean:5","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
7.0001e-05,0.15287,-0.001073,0.0017518,6.5706e-05,2.6083e-05,2.9904e-05,-2.0588e-05,-7.1635e-07,1.9503e-06,1,0.608,2,0.608,0.1
7.0261e-05,0.15294,-0.0010253,0.0017285,6.551e-05,2.6019e-05,2.9771e-05,-2.0505e-05,-7.3158e-07,1.9695e-06,1,0.61,2,0.61,0.1
7.0536e-05,0.153,-0.00098743,0.001694,6.5318e-05,2.5959e-05,2.9651e-05,-2.0408e-05,-7.3377e-07,1.9802e-06,1,0.612,2,0.612,0.1
7.0811e-05,0.15307,-0.00094956,0.0016596,6.5126e-05,2.5899e-05,2.9532e-05,-2.0311e-05,-7.3596e-07,1.9909e-06,1,0.614,2,0.614,0.1
7.1086e-05,0.15314,-0.00091169,0.0016252,6.4933e-05,2.584e-05,2.9412e-05,-2.0213e-05,-7.3816e-07,2.0016e-06,1,0.616,2,0.616,0.1
7.1361e-05,0.15321,-0.00087382,0.0015908,6.4741e-05,2.578e-05,2.9293e-05,-2.0116e-05,-7.4035e-07,2.0124e-06,1,0.618,2,0.618,0.1
7.1636e-05,0.15328,-0.00083596,0.0015564,6.4548e-05,2.5721e-05,2.9173e-05,-2.0019e-05,-7.4254e-07,2.0231e-06,1,0.62,2,0.62,0.1
7.1911e-05,0.15335,-0.00079809,0.0015219,6.4356e-05,2.5661e-05,2.9054e-05,-1.9922e-05,-7.4474e-07,2.0338e-06,1,0.622,2,0.622,0.1
7.2185e-05,0.15342,-0.00076022,0.0014875,6.4163e-05,2.5601e-05,2.8934e-05,-1.9825e-05,-7.4693e-07,2.0445e-06,1,0.624,2,0.624,0.1
7.246e-05,0.15349,-0.00072235,0.0014531,6.3971e-05,2.5542e-05,2.8815e-05,-1.9728e-05,-7.4912e-07,2.0552e-06,1,0.626,2,0.626,0.1
7.2735e-05,0.15355,-0.00068448,0.0014187,6.3779e-05,2.5482e-05,2.8695e-05,-1.9631e-05,-7.5132e-07,2.066e-06,1,0.628,2,0.628,0.1
7.301e-05,0.15362,-0.00064662,0.0013842,6.3586e-05,2.5422e-05,2.8576e-05,-1.9534e-05,-7.5351e-07,2.0767e-06,1,0.63,2,0.63,0.1
7.3285e-05,0.15369,-0.00060875,0.0013498,6.3394e-05,2.5363e-05,2.8456e-05,-1.9436e-05,-7.557e-07,2.0874e-06,1,0.632,2,0.632,0.1
7.356e-05,0.15376,-0.00057088,0.0013154,6.3201e-05,2.5303e-05,2.8337e-05,-1.9339e-05,-7.579e-07,2.0981e-06,1,0.634,2,0.634,0.1
7.3835e-05,0.15383,-0.00053301,0.001281,6.3009e-05,2.5243e-05,2.8217e-05,-1.9242e-05,-7.6009e-07,2.1089e-06,1,0.636,2,0.636,0.1
7.411e-05,0.1539,-0.00049515,0.0012466,6.2816e-05,2.5184e-05,2.8098e-05,-1.9145e-05,-7.6228e-07,2.1196e-06,1,0.638,2,0.638,0.1
7.4384e-05,0.15397,-0.00045728,0.0012121,6.2624e-05,2.5124e-05,2.7978e-05,-1.9048e-05,-7.6448e-07,2.1303e-06,1,0.64,2,0.64,0.1
7.4659e-05,0.15404,-0.00041941,0.0011777,6.2432e-05,2.5064e-05,2.7859e-05,-1.8951e-05,-7.6667e-07,2.141e-06,1,0.642,2,0.642,0.1
7.4879e-05,0.15409,-0.00038745,0.0011418,6.2229e-05,2.5002e-05,2.7735e-05,-1.8856e-05,-7.6315e-07,2.1526e-06,1,0.644,2,0.644,0.1
7.4954e-05,0.15409,-0.00037077,0.001102,6.2002e-05,2.4932e-05,2.7603e-05,-1.8769e-05,-7.4488e-07,2.1663e-06,1,0.646,2,0.646,0.1
7.5029e-05,0.1541,-0.00035408,0.0010622,6.1775e-05,2.4862e-05,2.747e-05,-1.8682e-05,-7.266e-07,2.18e-06,1,0.648,2,0.648,0.1
7.5104e-05,0.1541,-0.00033739,0.0010224,6.1548e-05,2.4792e-05,2.7338e-05,-1.8595e-05,-7.0832e-07,2.1938e-06,1,0.65,2,0.65,0.1
7.518e-05,0.15411,-0.00032071,0.00098257,6.1321e-05,2.4722e-05,2.7205e-05,-1.8508e-05,-6.9004e-07,2.2075e-06,1,0.652,2,0.652,0.1
7.5255e-05,0.15411,-0.00030402,0.00094277,6.1094e-05,2.4652e-05,2.7072e-05,-1.8421e-05,-6.7177e-07,2.2212e-06,1,0.654,2,0.654,0.1
7.533e-05,0.15412,-0.00028733,0.00090296,6.0867e-05,2.4581e-05,2.694e-05,-1.8334e-05,-6.5349e-07,2.2349e-06,1,0.656,2,0.656,0.1
7.5405e-05,0.15413,-0.00027065,0.00086316,6.064e-05,2.4511e-05,2.6807e-05,-1.8247e-05,-6.3521e-07,2.2487e-06,1,0.658,2,0.658,0.1
7.5481e-05,0.15413,-0.00025396,0.00082335,6.0413e-05,2.4441e-05,2.6675e-05,-1.816e-05,-6.1693e-07,2.2624e-06,1,0.66,2,0.66,0.1
7.5556e-05,0.15414,-0.00023728,0.00078355,6.0186e-05,2.4371e-05,2.6542e-05,-1.8073e-05,-5.9866e-07,2.2761e-06,1,0.662,2,0.662,0.1
7.5631e-05,0.15414,-0.00022059,0.00074374,5.9959e-05,2.4301e-05,2.6409e-05,-1.7986e-05,-5.8038e-07,2.2898e-06,1,0.664,2,0.664,0.1
7.5706e-05,0.15415,-0.0002039,0.00070394,5.9731e-05,2.4231e-05,2.6277e-05,-1.7899e-05,-5.621e-07,2.3036e-06,1,0.666,2,0.666,0.1
7.5782e-05,0.15415,-0.00018722,0.00066413,5.9504e-05,2.4161e-05,2.6144e-05,-1.7811e-05,-5.4382e-07,2.3173e-06,1,0.668,2,0.668,0.1
7.5857e-05,0.15416,-0.00017053,0.00062433,5.9277e-05,2.4091e-05,2.6011e-05,-1.7724e-05,-5.2554e-07,2.331e-06,1,0.67,2,0.67,0.1
7.5932e-05,0.15416,-0.00015385,0.00058452,5.905e-05,2.4021e-05,2.5879e-05,-1.7637e-05,-5.0727e-07,2.3447e-06,1,0.672,2,0.672,0.1
7.6007e-05,0.15417,-0.00013716,0.00054472,5.8823e-05,2.3951e-05,2.5746e-05,-1.755e-05,-4.8899e-07,2.3585e-06,1,0.674,2,0.674,0.1
7.6083e-05,0.15418,-0.00012047,0.00050491,5.8596e-05,2.3881e-05,2.5614e-05,-1.7463e-05,-4.7071e-07,2.3722e-06,1,0.676,2,0.676,0.1
7.6158e-05,0.15418,-0.00010379,0.00046511,5.8369e-05,2.3811e-05,2.5481e-05,-1.7376e-05,-4.5243e-07,2.3859e-06,1,0.678,2,0.678,0.1
7.6233e-05,0.15419,-8.7101e-05,0.0004253,5.8142e-05,2.3741e-05,2.5348e-05,-1.7289e-05,-4.3416e-07,2.3996e-06,1,0.68,2,0.68,0.1
7.6298e-05,0.15419,-6.9823e-05,0.00038643,5.7906e-05,2.3671e-05,2.5221e-05,-1.72e-05,-4.1457e-07,2.4101e-06,1,0.682,2,0.682,0.1
7.6312e-05,0.1542,-4.9838e-05,0.00035183,5.7632e-05,2.3603e-05,2.512e-05,-1.7099e-05,-3.8897e-07,2.4059e-06,1,0.684,2,0.684,0.1
7.6327e-05,0.15421,-2.9853e-05,0.00031722,5.7357e-05,2.3534e-05,2.5018e-05,-1.6999e-05,-3.6337e-07,2.4016e-06,1,0.686,2,0.686,0.1
7.6341e-05,0.15421,-9.8682e-06,0.00028262,5.7082e-05,2.3466e-05,2.4916e-05,-1.6899e-05,-3.3777e-07,2.3973e-06,1,0.688,2,0.688,0.1
7.6355e-05,0.15422,1.0116e-05,0.00024801,5.6808e-05,2.3398e-05,2.4815e-05,-1.6798e-05,-3.1217e-07,2.3931e-06,1,0.69,2,0.69,0.1
7.637e-05,0.15423,3.0101e-05,0.0002134,5.6533e-05,2.333e-05,2.4713e-05,-1.6698e-05,-2.8657e-07,2.3888e-06,1,0.692,2,0.692,0.1
7.6384e-05,0.15424,5.0086e-05,0.0001788,5.6259e-05,2.3261e-05,2.4611e-05,-1.6598e-05,-2.6097e-07,2.3845e-06,1,0.694,2,0.694,0.1
7.6399e-05,0.15424,7.0071e-05,0.00014419,5.5984e-05,2.3193e-05,2.451e-05,-1.6497e-05,-2.3537e-07,2.3803e-06,1,0.696,2,0.696,0.1
7.6413e-05,0.15425,9.0056e-05,0.00010959,5.5709e-05,2.3125e-05,2.4408e-05,-1.6397e-05,-2.0978e-07,2.376e-06,1,0.698,2,0.698,0.1
7.6428e-05,0.15426,0.00011004,7.4981e-05,5.5435e-05,2.3057e-05,2.4306e-05,-1.6297e-05,-1.8418e-07,2.3718e-06,1,0.7,2,0.7,0.1
7.6442e-05,0.15426,0.00013003,4.0375e-05,5.516e-05,2.2988e-05,2.4205e-05,-1.6196e-05,-1.5858e-07,2.3675e-06,1,0.702,2,0.702,0.1
7.6457e-05,0.15427,0.00015001,5.7698e-06,5.4886e-05,2.292e-05,2.4103e-05,-1.6096e-05,-1.3298e-07,2.3632e-06,1,0.704,2,0.704,0.1
7.6471e-05,0.15428,0.00016999,-2.8836e-05,5.4611e-05,2.2852e-05,2.4002e-05,-1.5996e-05,-1.0738e-07,2.359e-06,1,0.706,2,0.706,0.1
7.6486e-05,0.15429,0.00018998,-6.3442e-05,5.4336e-05,2.2784e-05,2.39e-05,-1.5895e-05,-8.1782e-08,2.3547e-06,1,0.708,2,0.708,0.1
7.65e-05,0.15429,0.00020996,-9.8047e-05,5.4062e-05,2.2715e-05,2.3798e-05,-1.5795e-05,-5.6183e-08,2.3505e-06,1,0.71,2,0.71,0.1
7.6515e-05,0.1543,0.00022995,-0.00013265,5.3787e-05,2.2647e-05,2.3697e-05,-1.5695e-05,-3.0584e-08,2.3462e-06,1,0.712,2,0.712,0.1
7.6529e-05,0.15431,0.00024993,-0.00016726,5.3513e-05,2.2579e-05,2.3595e-05,-1.5594e-05,-4.9855e-09,2.3419e-06,1,0.714,2,0.714,0.1
7.6543e-05,0.15432,0.00026992,-0.00020187,5.3238e-05,2.251e-05,2.3493e-05,-1.5494e-05,2.0614e-08,2.3377e-06,1,0.716,2,0.716,0.1
7.6558e-05,0.15432,0.0002899,-0.00023647,5.2964e-05,2.2442e-05,2.3392e-05,-1.5394e-05,4.6212e-08,2.3334e-06,1,0.718,2,0.718,0.1
7.6571e-05,0.15433,0.00030979,-0.00027046,5.2699e-05,2.2374e-05,2.3291e-05,-1.5293e-05,7.2537e-08,2.334e-06,1,0.72,2,0.72,0.1
7.657e-05,0.1543,0.00032859,-0.0002974,5.2552e-05,2.2305e-05,2.3201e-05,-1.5183e-05,1.0721e-07,2.391e-06,1,0.722,2,0.722,0.1
7.6569e-05,0.15428,0.00034738,-0.00032433,5.2405e-05,2.2235e-05,2.3111e-05,-1.5073e-05,1.4188e-07,2.448e-06,1,0.724,2,0.724,0.1
7.6567e-05,0.15426,0.00036617,-0.00035126,5.2258e-05,2.2166e-05,2.3021e-05,-1.4963e-05,1.7655e-07,2.505e-06,1,0.726,2,0.726,0.1
7.6566e-05,0.15424,0.00038496,-0.00037819,5.2111e-05,2.2097e-05,2.293e-05,-1.4853e-05,2.1122e-07,2.562e-06,1,0.728,2,0.728,0.1
7.6565e-05,0.15422,0.00040375,-0.00040513,5.1963e-05,2.2028e-05,2.284e-05,-1.4743e-05,2.459e-07,2.619e-06,1,0.73,2,0.73,0.1
7.6563e-05,0.15419,0.00042254,-0.00043206,5.1816e-05,2.1958e-05,2.275e-05,-1.4633e-05,2.8057e-07,2.6761e-06,1,0.732,2,0.732,0.1
7.6562e-05,0.15417,0.00044134,-0.00045899,5.1669e-05,2.1889e-05,2.266e-05,-1.4523e-05,3.1524e-07,2.7331e-06,1,0.734,2,0.734,0.1
7.6561e-05,0.15415,0.00046013,-0.00048592,5.1522e-05,2.182e-05,2.257e-05,-1.4413e-05,3.4991e-07,2.7901e-06,1,0.736,2,0.736,0.1
7.656e-05,0.15413,0.00047892,-0.00051285,5.1375e-05,2.1751e-05,2.2479e-05,-1.4303e-05,3.8458e-07,2.8471e-06,1,0.738,2,0.738,0.1
7.6558e-05,0.1541,0.00049771,-0.00053979,5.1228e-05,2.1681e-05,2.2389e-05,-1.4193e-05,4.1926e-07,2.9041e-06,1,0.74,2,0.74,0.1
7.6557e-05,0.15408,0.0005165,-0.00056672,5.1081e-05,2.1612e-05,2.2299e-05,-1.4083e-05,4.5393e-07,2.9611e-06,1,0.742,2,0.742,0.1
7.6556e-05,0.15406,0.0005353,-0.00059365,5.0934e-05,2.1543e-05,2.2209e-05,-1.3973e-05,4.886e-07,3.0181e-06,1,0.744,2,0.744,0.1
7.6555e-05,0.15404,0.00055409,-0.00062058,5.0786e-05,2.1474e-05,2.2119e-05,-1.3863e-05,5.2327e-07,3.0751e-06,1,0.746,2,0.746,0.1
7.6553e-05,0.15401,0.00057288,-0.00064752,5.0639e-05,2.1404e-05,2.2029e-05,-1.3753e-05,5.5794e-07,3.1321e-06,1,0.748,2,0.748,0.1
7.6552e-05,0.15399,0.00059167,-0.00067445,5.0492e-05,2.1335e-05,2.1938e-05,-1.3643e-05,5.9262e-07,3.1891e-06,1,0.75,2,0.75,0.1
7.6551e-05,0.15397,0.00061046,-0.00070138,5.0345e-05,2.1266e-05,2.1848e-05,-1.3533e-05,6.2729e-07,3.2461e-06,1,0.752,2,0.752,0.1
7.6549e-05,0.15395,0.00062925,-0.00072831,5.0198e-05,2.1197e-05,2.1758e-05,-1.3423e-05,6.6196e-07,3.3031e-06,1,0.754,2,0.754,0.1
7.6548e-05,0.15392,0.00064805,-0.00075525,5.0051e-05,2.1127e-05,2.1668e-05,-1.3313e-05,6.9663e-07,3.3601e-06,1,0.756,2,0.756,0.1
7.6547e-05,0.1539,0.00066684,-0.00078218,4.9904e-05,2.1058e-05,2.1578e-05,-1.3204e-05,7.313e-07,3.4171e-06,1,0.758,2,0.758,0.1
7.6546e-05,0.15388,0.00068563,-0.00080911,4.9757e-05,2.0989e-05,2.1488e-05,-1.3094e-05,7.6598e-07,3.4741e-06,1,0.76,2,0.76,0.1
7.6544e-05,0.15386,0.00070442,-0.00083604,4.9609e-05,2.092e-05,2.1397e-05,-1.2984e-05,8.0065e-07,3.5311e-06,1,0.762,2,0.762,0.1
7.6527e-05,0.15381,0.00072841,-0.00083862,4.9479e-05,2.0842e-05,2.1313e-05,-1.2895e-05,8.3968e-07,3.5732e-06,1,0.764,2,0.764,0.1
7.651e-05,0.15377,0.0007524,-0.00084114,4.9349e-05,2.0765e-05,2.1228e-05,-1.2806e-05,8.7872e-07,3.6153e-06,1,0.766,2,0.766,0.1
7.6493e-05,0.15373,0.0007764,-0.00084365,4.9218e-05,2.0688e-05,2.1144e-05,-1.2718e-05,9.1776e-07,3.6574e-06,1,0.768,2,0.768,0.1
7.6476e-05,0.15368,0.0008004,-0.00084617,4.9088e-05,2.061e-05,2.1059e-05,-1.2629e-05,9.568e-07,3.6996e-06,1,0.77,2,0.77,0.1
7.6459e-05,0.15364,0.00082439,-0.00084869,4.8957e-05,2.0533e-05,2.0975e-05,-1.2541e-05,9.9584e-07,3.7417e-06,1,0.772,2,0.772,0.1
7.6442e-05,0.1536,0.00084839,-0.0008512,4.8827e-05,2.0455e-05,2.089e-05,-1.2452e-05,1.0349e-06,3.7838e-06,1,0.774,2,0.774,0.1
7.6425e-05,0.15355,0.00087239,-0.00085372,4.8696e-05,2.0378e-05,2.0806e-05,-1.2364e-05,1.0739e-06,3.8259e-06,1,0.776,2,0.776,0.1
7.6407e-05,0.15351,0.00089639,-0.00085624,4.8566e-05,2.0301e-05,2.0721e-05,-1.2275e-05,1.113e-06,3.868e-06,1,0.778,2,0.778,0.1
7.639e-05,0.15347,0.00092038,-0.00085875,4.8436e-05,2.0223e-05,2.0637e-05,-1.2187e-05,1.152e-06,3.9101e-06,1,0.78,2,0.78,0.1
7.6373e-05,0.15343,0.00094438,-0.00086127,4.8305e-05,2.0146e-05,2.0553e-05,-1.2098e-05,1.191e-06,3.9522e-06,1,0.782,2,0.782,0.1
7.6356e-05,0.15338,0.00096838,-0.00086379,4.8175e-05,2.0069e-05,2.0468e-05,-1.201e-05,1.2301e-06,3.9943e-06,1,0.784,2,0.784,0.1
7.6339e-05,0.15334,0.00099237,-0.0008663,4.8044e-05,1.9991e-05,2.0384e-05,-1.1921e-05,1.2691e-06,4.0364e-06,1,0.786,2,0.786,0.1
7.6322e-05,0.1533,0.0010164,-0.00086882,4.7914e-05,1.9914e-05,2.0299e-05,-1.1833e-05,1.3082e-06,4.0786e-06,1,0.788,2,0.788,0.1
7.6305e-05,0.15325,0.0010404,-0.00087134,4.7783e-05,1.9837e-05,2.0215e-05,-1.1744e-05,1.3472e-06,4.1207e-06,1,0.79,2,0.79,0.1
7.6288e-05,0.15321,0.0010644,-0.00087385,4.7653e-05,1.9759e-05,2.013e-05,-1.1656e-05,1.3863e-06,4.1628e-06,1,0.792,2,0.792,0.1
7.6271e-05,0.15317,0.0010884,-0.00087637,4.7523e-05,1.9682e-05,2.0046e-05,-1.1567e-05,1.4253e-06,4.2049e-06,1,0.794,2,0.794,0.1
7.6253e-05,0.15312,0.0011124,-0.00087889,4.7392e-05,1.9605e-05,1.9961e-05,-1.1478e-05,1.4643e-06,4.247e-06,1,0.796,2,0.796,0.1
7.6236e-05,0.15308,0.0011364,-0.0008814,4.7262e-05,1.9527e-05,1.9877e-05,-1.139e-05,1.5034e-06,4.2891e-06,1,0.798,2,0.798,0.1
7.6219e-05,0.15304,0.0011604,-0.00088392,4.7131e-05,1.945e-05,1.9792e-05,-1.1301e-05,1.5424e-06,4.3312e-06,1,0.8,2,0.8,0.1
7.6202e-05,0.15299,0.0011844,-0.00088644,4.7001e-05,1.9373e-05,1.9708e-05,-1.1213e-05,1.5815e-06,4.3733e-06,1,0.802,2,0.802,0.1
7.6185e-05,0.15295,0.0012083,-0.00088896,4.687e-05,1.9295e-05,1.9623e-05,-1.1124e-05,1.6205e-06,4.4155e-06,1,0.804,2,0.804,0.1
7.6074e-05,0.15294,0.0012373,-0.00090438,4.6765e-05,1.9232e-05,1.9552e-05,-1.1008e-05,1.6131e-06,4.4675e-06,1,0.806,2,0.806,0.1
7.5954e-05,0.15293,0.0012668,-0.000921,4.6662e-05,1.9169e-05,1.9481e-05,-1.0889e-05,1.6014e-06,4.5204e-06,1,0.808,2,0.808,0.1
7.5834e-05,0.15292,0.0012962,-0.00093762,4.6559e-05,1.9107e-05,1.9411e-05,-1.077e-05,1.5897e-06,4.5734e-06,1,0.81,2,0.81,0.1
7.5715e-05,0.15291,0.0013256,-0.00095424,4.6456e-05,1.9045e-05,1.9341e-05,-1.0651e-05,1.5779e-06,4.6263e-06,1,0.812,2,0.812,0.1
7.5595e-05,0.1529,0.0013551,-0.00097086,4.6353e-05,1.8983e-05,1.927e-05,-1.0533e-05,1.5662e-06,4.6793e-06,1,0.814,2,0.814,0.1
7.5475e-05,0.15289,0.0013845,-0.00098748,4.625e-05,1.892e-05,1.92e-05,-1.0414e-05,1.5545e-06,4.7322e-06,1,0.816,2,0.816,0.1
7.5355e-05,0.15288,0.001414,-0.0010041,4.6147e-05,1.8858e-05,1.913e-05,-1.0295e-05,1.5428e-06,4.7851e-06,1,0.818,2,0.818,0.1
7.5235e-05,0.15287,0.0014434,-0.0010207,4.6043e-05,1.8796e-05,1.9059e-05,-1.0176e-05,1.5311e-06,4.8381e-06,1,0.82,2,0.82,0.1
7.5116e-05,0.15286,0.0014729,-0.0010373,4.594e-05,1.8734e-05,1.8989e-05,-1.0057e-05,1.5194e-06,4.891e-06,1,0.822,2,0.822,0.1
7.4996e-05,0.15285,0.0015023,-0.001054,4.5837e-05,1.8671e-05,1.8919e-05,-9.9382e-06,1.5077e-06,4.944e-06,1,0.824,2,0.824,0.1
7.4876e-05,0.15283,0.0015317,-0.0010706,4.5734e-05,1.8609e-05,1.8848e-05,-9.8194e-06,1.496e-06,4.9969e-06,1,0.826,2,0.826,0.1
7.4756e-05,0.15282,0.0015612,-0.0010872,4.5631e-05,1.8547e-05,1.8778e-05,-9.7005e-06,1.4843e-06,5.0499e-06,1,0.828,2,0.828,0.1
7.4637e-05,0.15281,0.0015906,-0.0011038,4.5528e-05,1.8485e-05,1.8708e-05,-9.5816e-06,1.4726e-06,5.1028e-06,1,0.83,2,0.83,0.1
7.4517e-05,0.1528,0.0016201,-0.0011204,4.5425e-05,1.8422e-05,1.8637e-05,-9.4628e-06,1.4608e-06,5.1558e-06,1,0.832,2,0.832,0.1
7.4397e-05,0.15279,0.0016495,-0.0011371,4.5322e-05,1.836e-05,1.8567e-05,-9.3439e-06,1.4491e-06,5.2087e-06,1,0.834,2,0.834,0.1
7.4277e-05,0.15278,0.0016789,-0.0011537,4.5219e-05,1.8298e-05,1.8497e-05,-9.225e-06,1.4374e-06,5.2617e-06,1,0.836,2,0.836,0.1
7.4157e-05,0.15277,0.0017084,-0.0011703,4.5116e-05,1.8236e-05,1.8426e-05,-9.1061e-06,1.4257e-06,5.3146e-06,1,0.838,2,0.838,0.1
7.4038e-05,0.15276,0.0017378,-0.0011869,4.5013e-05,1.8173e-05,1.8356e-05,-8.9873e-06,1.414e-06,5.3675e-06,1,0.84,2,0.84,0.1
7.3918e-05,0.15275,0.0017673,-0.0012035,4.491e-05,1.8111e-05,1.8286e-05,-8.8684e-06,1.4023e-06,5.4205e-06,1,0.842,2,0.842,0.1
7.3798e-05,0.15274,0.0017967,-0.0012202,4.4806e-05,1.8049e-05,1.8215e-05,-8.7495e-06,1.3906e-06,5.4734e-06,1,0.844,2,0.844,0.1
7.3678e-05,0.15273,0.0018261,-0.0012368,4.4703e-05,1.7987e-05,1.8145e-05,-8.6307e-06,1.3789e-06,5.5264e-06,1,0.846,2,0.846,0.1
7.3558e-05,0.15272,0.0018556,-0.0012534,4.46e-05,1.7924e-05,1.8075e-05,-8.5118e-06,1.3672e-06,5.5793e-06,1,0.848,2,0.848,0.1
7.3439e-05,0.15271,0.001885,-0.00127,4.4497e-05,1.7862e-05,1.8004e-05,-8.3929e-06,1.3554e-06,5.6323e-06,1,0.85,2,0.85,0.1
7.3345e-05,0.15271,0.0019047,-0.0012811,4.442e-05,1.7796e-05,1.7932e-05,-8.2972e-06,1.3523e-06,5.6745e-06,1,0.852,2,0.852,0.1
7.3267e-05,0.15271,0.0019191,-0.0012891,4.4356e-05,1.7727e-05,1.7858e-05,-8.2142e-06,1.3538e-06,5.7107e-06,1,0.854,2,0.854,0.1
7.3188e-05,0.15271,0.0019334,-0.0012972,4.4293e-05,1.7658e-05,1.7784e-05,-8.1311e-06,1.3554e-06,5.747e-06,1,0.856,2,0.856,0.1
7.3109e-05,0.15271,0.0019478,-0.0013052,4.423e-05,1.759e-05,1.771e-05,-8.0481e-06,1.3569e-06,5.7832e-06,1,0.858,2,0.858,0.1
7.3031e-05,0.15271,0.0019621,-0.0013132,4.4167e-05,1.7521e-05,1.7636e-05,-7.9651e-06,1.3585e-06,5.8195e-06,1,0.86,2,0.86,0.1
7.2952e-05,0.15271,0.0019765,-0.0013213,4.4103e-05,1.7452e-05,1.7562e-05,-7.8821e-06,1.36e-06,5.8557e-06,1,0.862,2,0.862,0.1
7.2873e-05,0.15271,0.0019908,-0.0013293,4.404e-05,1.7383e-05,1.7488e-05,-7.7991e-06,1.3616e-06,5.892e-06,1,0.864,2,0.864,0.1
7.2794e-05,0.15271,0.0020052,-0.0013373,4.3977e-05,1.7315e-05,1.7415e-05,-7.716e-06,1.3631e-06,5.9283e-06,1,0.866,2,0.866,0.1
7.2716e-05,0.15271,0.0020195,-0.0013453,4.3913e-05,1.7246e-05,1.7341e-05,-7.633e-06,1.3647e-06,5.9645e-06,1,0.868,2,0.868,0.1
7.2637e-05,0.15271,0.0020339,-0.0013534,4.385e-05,1.7177e-05,1.7267e-05,-7.55e-06,1.3662e-06,6.0008e-06,1,0.87,2,0.87,0.1
7.2558e-05,0.15271,0.0020482,-0.0013614,4.3787e-05,1.7108e-05,1.7193e-05,-7.467e-06,1.3678e-06,6.037e-06,1,0.872,2,0.872,0.1
7.248e-05,0.15271,0.0020625,-0.0013694,4.3723e-05,1.704e-05,1.7119e-05,-7.384e-06,1.3693e-06,6.0733e-06,1,0.874,2,0.874,0.1
7.2401e-05,0.15271,0.0020769,-0.0013775,4.366e-05,1.6971e-05,1.7045e-05,-7.3009e-06,1.3709e-06,6.1096e-06,1,0.876,2,0.876,0.1
7.2322e-05,0.15271,0.0020912,-0.0013855,4.3597e-05,1.6902e-05,1.6971e-05,-7.2179e-06,1.3724e-06,6.1458e-06,1,0.878,2,0.878,0.1
7.2243e-05,0.15271,0.0021056,-0.0013935,4.3534e-05,1.6833e-05,1.6897e-05,-7.1349e-06,1.374e-06,6.1821e-06,1,0.88,2,0.88,0.1
7.2165e-05,0.15271,0.0021199,-0.0014016,4.347e-05,1.6765e-05,1.6823e-05,-7.0519e-06,1.3755e-06,6.2183e-06,1,0.882,2,0.882,0.1
7.2086e-05,0.15271,0.0021343,-0.0014096,4.3407e-05,1.6696e-05,1.6749e-05,-6.9689e-06,1.3771e-06,6.2546e-06,1,0.884,2,0.884,0.1
7.2007e-05,0.15271,0.0021486,-0.0014176,4.3344e-05,1.6627e-05,1.6676e-05,-6.8858e-06,1.3786e-06,6.2908e-06,1,0.886,2,0.886,0.1
7.1929e-05,0.15271,0.002163,-0.0014256,4.328e-05,1.6558e-05,1.6602e-05,-6.8028e-06,1.3802e-06,6.3271e-06,1,0.888,2,0.888,0.1
7.185e-05,0.15271,0.0021773,-0.0014337,4.3217e-05,1.649e-05,1.6528e-05,-6.7198e-06,1.3817e-06,6.3634e-06,1,0.89,2,0.89,0.1
7.1771e-05,0.15271,0.0021917,-0.0014417,4.3154e-05,1.6421e-05,1.6454e-05,-6.6368e-06,1.3832e-06,6.3996e-06,1,0.892,2,0.892,0.1
7.1692e-05,0.15271,0.002206,-0.0014497,4.3091e-05,1.6352e-05,1.638e-05,-6.5538e-06,1.3848e-06,6.4359e-06,1,0.894,2,0.894,0.1
7.1614e-05,0.15271,0.0022204,-0.0014578,4.3027e-05,1.6283e-05,1.6306e-05,-6.4708e-06,1.3863e-06,6.4721e-06,1,0.896,2,0.896,0.1
7.1446e-05,0.15269,0.0022282,-0.0014697,4.2953e-05,1.6226e-05,1.6238e-05,-6.3822e-06,1.3784e-06,6.4914e-06,1,0.898,2,0.898,0.1
7.1128e-05,0.15265,0.002225,-0.001488,4.2861e-05,1.6189e-05,1.618e-05,-6.2844e-06,1.3544e-06,6.4821e-06,1,0.9,2,0.9,0.1
7.0811e-05,0.15261,0.0022218,-0.0015064,4.277e-05,1.6153e-05,1.6121e-05,-6.1866e-06,1.3304e-06,6.4728e-06,1,0.902,2,0.902,0.1
7.0494e-05,0.15257,0.0022187,-0.0015247,4.2678e-05,1.6116e-05,1.6063e-05,-6.0888e-06,1.3065e-06,6.4635e-06,1,0.904,2,0.904,0.1
7.0176e-05,0.15253,0.0022155,-0.0015431,4.2586e-05,1.6079e-05,1.6005e-05,-5.991e-06,1.2825e-06,6.4542e-06,1,0.906,2,0.906,0.1
6.9859e-05,0.15249,0.0022123,-0.0015614,4.2494e-05,1.6042e-05,1.5947e-05,-5.8933e-06,1.2585e-06,6.4449e-06,1,0.908,2,0.908,0.1
6.9541e-05,0.15245,0.0022091,-0.0015798,4.2402e-05,1.6005e-05,1.5888e-05,-5.7955e-06,1.2346e-06,6.4356e-06,1,0.91,2,0.91,0.1
6.9224e-05,0.15241,0.002206,-0.0015982,4.2311e-05,1.5968e-05,1.583e-05,-5.6977e-06,1.2106e-06,6.4263e-06,1,0.912,2,0.912,0.1
